date,region,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,month,year
2025-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3178.57,1.84,2,2025
2025-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3500.0,2.03,3,2025
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3500.0,2.04,4,2025
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2500.0,1.44,7,2025
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2883.33,1.66,9,2025
2025-10-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,1680.77,0.97,10,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,4000.0,2.31,11,2025
2025-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3779.41,2.18,12,2025
2026-01-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,2741.94,1.58,1,2026
2026-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3000.0,1.73,2,2026
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,3016.13,1.74,3,2026
2026-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Pigeon peas,155,KG,aggregate,Retail,MWK,5000.0,2.88,4,2026
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,380.0,0.51,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,400.0,0.53,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,450.0,0.59,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,400.0,0.52,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,350.0,0.45,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Potatoes,83,KG,aggregate,Retail,MWK,400.0,0.5,7,2021
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.067,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.066,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.065,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,40.0,0.052,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,50.0,0.062,7,2021
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Pumpkin leaves,1223,Bunch,aggregate,Retail,MWK,200.0,0.12,7,2025
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,64.0,0.085,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,62.0,0.083,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,60.0,0.079,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,50.0,0.065,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,40.0,0.052,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Rape leaves,1230,Bunch,aggregate,Retail,MWK,50.0,0.062,7,2021
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,600.0,0.8,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,650.0,0.87,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,515.0,0.68,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,400.0,0.52,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,475.0,0.61,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,400.0,0.5,7,2021
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,4500.0,2.62,4,2025
2025-05-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3227.27,1.86,5,2025
2025-06-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,2500.0,1.44,6,2025
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3750.0,2.16,9,2025
2025-10-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,2750.0,1.59,10,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3250.0,1.87,11,2025
2025-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3600.0,2.08,12,2025
2026-01-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,3000.0,1.73,1,2026
2026-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,2400.0,1.38,2,2026
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Rice,52,KG,aggregate,Retail,MWK,2300.0,1.33,3,2026
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,375.0,0.5,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,450.0,0.6,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,450.0,0.59,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,450.0,0.58,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,450.0,0.58,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,450.0,0.56,7,2021
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sorghum,65,KG,aggregate,Retail,MWK,6000.0,3.46,11,2025
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,1720.0,1.0,4,2025
2025-05-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,1958.82,1.13,5,2025
2025-06-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2000.0,1.15,6,2025
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2000.0,1.15,7,2025
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,2300.0,1.33,9,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,7500.0,4.33,11,2025
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,pulses and nuts,Soybeans,248,KG,aggregate,Retail,MWK,3200.0,1.85,3,2026
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.07,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.06,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,850.0,1.12,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.03,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,850.0,1.09,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,800.0,1.0,7,2021
2025-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4000.0,2.32,3,2025
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3683.33,2.15,4,2025
2025-05-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3991.94,2.3,5,2025
2025-06-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5350.0,3.09,6,2025
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4795.16,2.77,7,2025
2025-08-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3934.68,2.27,8,2025
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,3790.0,2.19,9,2025
2025-10-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,4942.31,2.85,10,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5000.0,2.88,11,2025
2025-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5044.12,2.91,12,2025
2026-01-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5032.26,2.9,1,2026
2026-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5107.14,2.95,2,2026
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5500.0,3.17,3,2026
2026-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,miscellaneous food,Sugar,97,KG,aggregate,Retail,MWK,5500.0,3.17,4,2026
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,550.0,0.73,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,400.0,0.53,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,450.0,0.59,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,300.0,0.39,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,250.0,0.32,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,300.0,0.37,7,2021
2025-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.11,0.64,3,2025
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,763.89,0.44,4,2025
2025-05-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,751.63,0.43,5,2025
2025-06-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,592.59,0.34,6,2025
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,555.56,0.32,7,2025
2025-08-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.11,0.64,8,2025
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,972.0,0.56,9,2025
2025-10-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,556.0,0.32,10,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.0,0.64,11,2025
2025-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.0,0.64,12,2025
2026-01-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,556.0,0.32,1,2026
2026-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,556.0,0.32,2,2026
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,cereals and tubers,Sweet potatoes,87,KG,aggregate,Retail,MWK,1111.0,0.64,3,2026
2025-09-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,2100.0,1.21,9,2025
2025-10-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,2400.0,1.38,10,2025
2025-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,1275.0,0.74,11,2025
2025-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,1800.0,1.04,12,2025
2026-01-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,1800.0,1.04,1,2026
2026-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,2400.0,1.38,2,2026
2026-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes,114,KG,aggregate,Retail,MWK,1500.0,0.87,3,2026
2020-11-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.067,11,2020
2020-12-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,25.0,0.033,12,2020
2021-02-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,85.0,0.11,2,2021
2021-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.065,3,2021
2021-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.064,4,2021
2021-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,50.0,0.062,7,2021
2025-03-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,600.0,0.35,3,2025
2025-04-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,493.75,0.29,4,2025
2025-05-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,402.94,0.23,5,2025
2025-06-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,493.33,0.28,6,2025
2025-07-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,300.0,0.17,7,2025
2025-08-15,Southern Region,Machinga,Mpita,2129,-15.19,35.47,vegetables and fruits,Tomatoes (medium size),1008,Unit,aggregate,Retail,MWK,400.0,0.23,8,2025
2020-11-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.067,11,2020
2020-12-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.067,12,2020
2021-01-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,1,2021
2021-02-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.066,2,2021
2021-03-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.065,3,2021
2021-04-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.064,4,2021
2021-05-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.063,5,2021
2021-06-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,50.0,0.063,6,2021
2025-06-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,300.0,0.17,6,2025
2025-07-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,cereals and tubers,Amaranthus,720,Heap,aggregate,Retail,MWK,200.0,0.12,7,2025
2020-03-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,800.0,1.1,3,2020
2020-09-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,950.0,1.28,9,2020
2020-11-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1153.33,1.54,11,2020
2020-12-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1200.0,1.6,12,2020
2021-01-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1282.35,1.68,1,2021
2021-02-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1200.0,1.58,2,2021
2021-03-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,850.0,1.1,3,2021
2021-04-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,800.0,1.03,4,2021
2021-05-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1000.0,1.27,5,2021
2021-06-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1000.0,1.26,6,2021
2022-02-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1412.5,1.79,2,2022
2022-03-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1446.15,1.83,3,2022
2022-05-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1550.0,1.92,5,2022
2023-01-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2000.0,1.99,1,2023
2023-02-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2000.0,1.97,2,2023
2023-03-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1200.0,1.15,3,2023
2023-04-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1783.33,1.76,4,2023
2023-06-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,1629.17,1.6,6,2023
2023-07-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2222.22,2.14,7,2023
2023-08-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2000.0,1.86,8,2023
2023-09-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2000.0,1.83,9,2023
2023-10-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2306.25,2.01,10,2023
2023-11-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2250.0,1.35,11,2023
2023-12-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2366.67,1.42,12,2023
2024-01-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,2931.37,1.76,1,2024
2024-02-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,3000.0,1.8,2,2024
2024-04-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,3300.0,1.9,4,2024
2024-05-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4000.0,2.31,5,2024
2024-06-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4000.0,2.31,6,2024
2024-09-15,Southern Region,Machinga,Nayuchi,2131,-14.98,35.87,pulses and nuts,Beans,50,KG,aggregate,Retail,MWK,4050.0,2.35,9,2024
